West Indies,New Zealand,2017-12-01,TEST,Wellington,lost,inns & 67 runs,lost,1st,453,20,151.4,2.99
Australia,England,2017-12-02,TEST,Adelaide,won,120 runs,lost,1st,580,,207,2.8
England,Australia,2017-12-02,TEST,Adelaide,lost,120 runs,won,2nd,460,20,160.3,2.87
India,Sri Lanka,2017-12-02,TEST,Delhi,draw,-,won,1st,782,,179.7,4.35
Sri Lanka,India,2017-12-02,TEST,Delhi,draw,-,lost,2nd,672,15,238.3,2.82
New Zealand,West Indies,2017-12-09,TEST,Hamilton,won,240 runs,lost,1st,664,,179.6,3.7
West Indies,New Zealand,2017-12-09,TEST,Hamilton,lost,240 runs,won,2nd,424,20,130,3.26
England,Australia,2017-12-14,TEST,W.A.C.A,lost,inns & 41 runs,won,1st,621,20,187.6,3.31
Australia,England,2017-12-26,TEST,Melbourne,draw,-,won,1st,590,,243.2,2.43
England,Australia,2018-01-04,TEST,Sydney,lost,inns & 123 runs,won,1st,526,20,200.4,2.62
South Africa,India,2018-01-05,TEST,Cape Town,won,72 runs,won,1st,416,20,114.3,3.64
India,South Africa,2018-01-05,TEST,Cape Town,lost,72 runs,lost,2nd,344,20,115.8,2.97
South Africa,India,2018-01-13,TEST,Centurion,won,135 runs,won,1st,593,20,204.8,2.9
India,South Africa,2018-01-13,TEST,Centurion,lost,135 runs,lost,2nd,458,20,142.3,3.22
India,South Africa,2018-01-24,TEST,Johannesburg,won,63 runs,won,1st,434,20,156.5,2.77
South Africa,India,2018-01-24,TEST,Johannesburg,lost,63 runs,lost,2nd,371,20,138.8,2.67
Bangladesh,Sri Lanka,2018-01-31,TEST,Chattogram,draw,-,won,1st,820,,229.5,3.57
Sri Lanka,Bangladesh,2018-02-08,TEST,Mirpur,won,215 runs,won,1st,448,20,138.8,3.23
Bangladesh,Sri Lanka,2018-02-08,TEST,Mirpur,lost,215 runs,lost,2nd,233,20,74.7,3.12
Australia,South Africa,2018-03-01,TEST,Durban,won,118 runs,won,1st,578,20,184.8,3.13
South Africa,Australia,2018-03-01,TEST,Durban,lost,118 runs,lost,2nd,460,20,143.8,3.2
South Africa,Australia,2018-03-09,TEST,Gqeberha,won,6 wickets,lost,2nd,484,14,140.9,3.44
Australia,South Africa,2018-03-09,TEST,Gqeberha,lost,6 wickets,won,1st,482,20,150.3,3.21
England,New Zealand,2018-03-22,TEST,Auckland,lost,inns & 49 runs,lost,1st,378,20,146.5,2.58
South Africa,Australia,2018-03-22,TEST,Cape Town,won,322 runs,won,1st,684,20,209.7,3.26
Australia,South Africa,2018-03-22,TEST,Cape Town,lost,322 runs,lost,2nd,362,20,108.9,3.32
England,New Zealand,2018-03-30,TEST,Christchurch,draw,-,lost,1st,659,,202.9,3.25
New Zealand,England,2018-03-30,TEST,Christchurch,draw,-,won,2nd,534,18,217.7,2.45
South Africa,Australia,2018-03-30,TEST,Johannesburg,won,492 runs,won,1st,832,,241.5,3.45
Australia,South Africa,2018-03-30,TEST,Johannesburg,lost,492 runs,lost,2nd,340,20,116.4,2.92
Pakistan,England,2018-06-01,TEST,Leeds,lost,inns & 55 runs,won,1st,308,20,94.1,3.27
West Indies,Sri Lanka,2018-06-06,TEST,Port of Spain,won,226 runs,won,1st,637,,226,2.82
Sri Lanka,West Indies,2018-06-06,TEST,Port of Spain,lost,226 runs,lost,2nd,411,20,138.6,2.97
Sri Lanka,West Indies,2018-06-14,TEST,Gros Islet,draw,-,won,1st,595,20,170.4,3.49
West Indies,Sri Lanka,2018-06-14,TEST,Gros Islet,draw,-,lost,2nd,447,15,160.6,2.78
Sri Lanka,West Indies,2018-06-23,TEST,Bridgetown,won,4 wickets,lost,2nd,298,16,99.2,3
West Indies,Sri Lanka,2018-06-23,TEST,Bridgetown,lost,4 wickets,won,1st,297,20,100.5,2.96
Bangladesh,West Indies,2018-07-04,TEST,North Sound,lost,inns & 219 runs,lost,1st,187,20,58.6,3.19
Sri Lanka,South Africa,2018-07-12,TEST,Galle,won,278 runs,won,1st,477,20,135.8,3.51
South Africa,Sri Lanka,2018-07-12,TEST,Galle,lost,278 runs,lost,2nd,199,20,82.8,2.4
West Indies,Bangladesh,2018-07-12,TEST,Kingston,won,166 runs,lost,1st,483,20,157,3.08
Bangladesh,West Indies,2018-07-12,TEST,Kingston,lost,166 runs,won,2nd,317,20,88.1,3.6
Sri Lanka,South Africa,2018-07-20,TEST,Colombo (SSC),won,199 runs,won,1st,613,,185.1,3.31
South Africa,Sri Lanka,2018-07-20,TEST,Colombo (SSC),lost,199 runs,lost,2nd,414,20,121,3.42
England,India,2018-08-01,TEST,Birmingham,won,31 runs,won,1st,467,20,142.4,3.28
India,England,2018-08-01,TEST,Birmingham,lost,31 runs,lost,2nd,436,20,130.2,3.35
India,England,2018-08-18,TEST,Nottingham,won,203 runs,lost,1st,681,,204.5,3.33
England,India,2018-08-18,TEST,Nottingham,lost,203 runs,won,2nd,478,20,142.7,3.35
England,India,2018-08-30,TEST,Southampton,won,60 runs,won,1st,517,20,172.5,3
India,England,2018-08-30,TEST,Southampton,lost,60 runs,lost,2nd,457,20,153.9,2.97
England,India,2018-09-07,TEST,The Oval,won,118 runs,won,1st,755,,234.3,3.22
India,England,2018-09-07,TEST,The Oval,lost,118 runs,lost,2nd,637,20,189.3,3.37
Australia,Pakistan,2018-10-07,TEST,Dubai (DICS),draw,-,lost,2nd,564,18,222.8,2.53
Pakistan,Australia,2018-10-07,TEST,Dubai (DICS),draw,-,won,1st,663,,221.7,2.99
India,West Indies,2018-10-12,TEST,Hyderabad,won,10 wickets,lost,2nd,442,10,122.5,3.61
West Indies,India,2018-10-12,TEST,Hyderabad,lost,10 wickets,won,1st,438,20,147.5,2.97
Pakistan,Australia,2018-10-16,TEST,Abu Dhabi,won,373 runs,won,1st,682,,201,3.39
Australia,Pakistan,2018-10-16,TEST,Abu Dhabi,lost,373 runs,lost,2nd,309,20,99.8,3.1
Zimbabwe,Bangladesh,2018-11-03,TEST,Sylhet,won,151 runs,won,1st,463,20,182.7,2.53
Bangladesh,Zimbabwe,2018-11-03,TEST,Sylhet,lost,151 runs,lost,2nd,312,20,114.1,2.73
England,Sri Lanka,2018-11-06,TEST,Galle,won,211 runs,won,1st,664,,190,3.49
Sri Lanka,England,2018-11-06,TEST,Galle,lost,211 runs,lost,2nd,453,20,153.1,2.96
Bangladesh,Zimbabwe,2018-11-11,TEST,Mirpur,won,218 runs,won,1st,746,,214,3.49
Zimbabwe,Bangladesh,2018-11-11,TEST,Mirpur,lost,218 runs,lost,2nd,528,20,188.4,2.8
England,Sri Lanka,2018-11-14,TEST,Pallekele,won,57 runs,won,1st,636,20,155.8,4.08
Sri Lanka,England,2018-11-14,TEST,Pallekele,lost,57 runs,lost,2nd,579,20,177,3.27
New Zealand,Pakistan,2018-11-16,TEST,Abu Dhabi,won,4 runs,won,1st,402,20,166.7,2.41
Pakistan,New Zealand,2018-11-16,TEST,Abu Dhabi,lost,4 runs,lost,2nd,398,20,141.6,2.81
Bangladesh,West Indies,2018-11-22,TEST,Chattogram,won,64 runs,won,1st,449,20,127.9,3.51
West Indies,Bangladesh,2018-11-22,TEST,Chattogram,lost,64 runs,lost,2nd,385,20,99.2,3.88
England,Sri Lanka,2018-11-23,TEST,Colombo (SSC),won,42 runs,won,1st,566,20,162,3.49
Sri Lanka,England,2018-11-23,TEST,Colombo (SSC),lost,42 runs,lost,2nd,524,20,151.9,3.45
New Zealand,Pakistan,2018-12-03,TEST,Abu Dhabi,won,123 runs,won,1st,627,,229.1,2.74
Pakistan,New Zealand,2018-12-03,TEST,Abu Dhabi,lost,123 runs,lost,2nd,504,20,191.1,2.64
India,Australia,2018-12-06,TEST,Adelaide,won,31 runs,won,1st,557,20,194.5,2.86
Australia,India,2018-12-06,TEST,Adelaide,lost,31 runs,lost,2nd,526,20,217.9,2.41
Australia,India,2018-12-14,TEST,Perth,won,146 runs,won,1st,569,20,201.5,2.82
India,Australia,2018-12-14,TEST,Perth,lost,146 runs,lost,2nd,423,20,161.5,2.62
Sri Lanka,New Zealand,2018-12-15,TEST,Wellington,draw,-,lost,1st,569,13,205,2.78
New Zealand,Sri Lanka,2018-12-26,TEST,Christchurch,won,423 runs,lost,1st,763,,203,3.76
Sri Lanka,New Zealand,2018-12-26,TEST,Christchurch,lost,423 runs,won,2nd,340,20,147.2,2.31
India,Australia,2018-12-26,TEST,Melbourne,won,137 runs,won,1st,549,,206.7,2.66
Australia,India,2018-12-26,TEST,Melbourne,lost,137 runs,lost,2nd,412,20,155.8,2.64
South Africa,Pakistan,2018-12-26,TEST,Centurion,won,6 wickets,lost,2nd,374,14,110.4,3.39
Pakistan,South Africa,2018-12-26,TEST,Centurion,lost,6 wickets,won,1st,371,20,103,3.6
South Africa,Pakistan,2019-01-03,TEST,Cape Town,won,9 wickets,won,2nd,474,11,133.6,3.55
Pakistan,South Africa,2019-01-03,TEST,Cape Town,lost,9 wickets,lost,1st,471,20,121.5,3.88
South Africa,Pakistan,2019-01-11,TEST,Johannesburg,won,107 runs,won,1st,565,20,157.7,3.58
Pakistan,South Africa,2019-01-11,TEST,Johannesburg,lost,107 runs,lost,2nd,458,20,114.8,3.99
West Indies,England,2019-01-23,TEST,Bridgetown,won,381 runs,won,1st,704,,204.4,3.44
England,West Indies,2019-01-23,TEST,Bridgetown,lost,381 runs,lost,2nd,323,20,110.6,2.92
Sri Lanka,Australia,2019-01-24,TEST,Brisbane,lost,inns & 40 runs,won,1st,283,20,106.9,2.65
West Indies,England,2019-01-31,TEST,North Sound,won,10 wickets,won,2nd,323,10,133.1,2.43
England,West Indies,2019-01-31,TEST,North Sound,lost,10 wickets,lost,1st,319,20,103.1,3.09
Australia,Sri Lanka,2019-02-01,TEST,Canberra,won,366 runs,won,1st,730,,179,4.08
Sri Lanka,Australia,2019-02-01,TEST,Canberra,lost,366 runs,lost,2nd,364,20,119.3,3.05
England,West Indies,2019-02-09,TEST,Gros Islet,won,232 runs,lost,1st,638,,206.7,3.09
West Indies,England,2019-02-09,TEST,Gros Islet,lost,232 runs,won,2nd,406,20,116.7,3.48
Sri Lanka,South Africa,2019-02-13,TEST,Durban,won,1 wickets,won,2nd,495,19,144.5,3.43
South Africa,Sri Lanka,2019-02-13,TEST,Durban,lost,1 wickets,lost,1st,494,20,138.5,3.57
Sri Lanka,South Africa,2019-02-21,TEST,Gqeberha,won,8 wickets,lost,2nd,351,12,82.8,4.24
South Africa,Sri Lanka,2019-02-21,TEST,Gqeberha,lost,8 wickets,won,1st,350,20,105.5,3.32
Bangladesh,New Zealand,2019-02-28,TEST,Hamilton,lost,inns & 52 runs,lost,1st,663,20,162.2,4.09
Bangladesh,New Zealand,2019-03-08,TEST,Wellington,lost,inns & 12 runs,lost,1st,420,20,117,3.59
Afghanistan,Ireland,2019-03-15,TEST,Dehradun,won,7 wickets,lost,2nd,463,13,153.8,3.01
Ireland,Afghanistan,2019-03-15,TEST,Dehradun,lost,7 wickets,won,1st,460,20,153,3.01
Australia,England,2019-08-01,TEST,Birmingham,won,251 runs,won,1st,771,,192.4,4.01
England,Australia,2019-08-01,TEST,Birmingham,lost,251 runs,lost,2nd,520,20,187.8,2.77
Sri Lanka,New Zealand,2019-08-14,TEST,Galle,won,6 wickets,lost,2nd,535,14,179.3,2.98
New Zealand,Sri Lanka,2019-08-14,TEST,Galle,lost,6 wickets,won,1st,534,20,189.2,2.82
Sri Lanka,New Zealand,2019-08-22,TEST,Colombo (PSS),lost,inns & 65 runs,won,1st,366,20,160.4,2.28
England,Australia,2019-08-22,TEST,Leeds,won,1 wickets,won,2nd,429,19,152.9,2.81
Australia,England,2019-08-22,TEST,Leeds,lost,1 wickets,lost,1st,425,20,127.3,3.34
India,West Indies,2019-08-22,TEST,North Sound,won,318 runs,lost,1st,640,,208.7,3.07
West Indies,India,2019-08-22,TEST,North Sound,lost,318 runs,won,2nd,322,20,100.7,3.2
India,West Indies,2019-08-30,TEST,Kingston,won,257 runs,lost,1st,584,,194.5,3
West Indies,India,2019-08-30,TEST,Kingston,lost,257 runs,won,2nd,327,20,106.6,3.07
Australia,England,2019-09-04,TEST,Manchester,won,185 runs,won,1st,683,,168.5,4.05
England,Australia,2019-09-04,TEST,Manchester,lost,185 runs,lost,2nd,498,20,198.3,2.51
Afghanistan,Bangladesh,2019-09-05,TEST,Chattogram,won,224 runs,won,1st,602,20,207.1,2.91
Bangladesh,Afghanistan,2019-09-05,TEST,Chattogram,lost,224 runs,lost,2nd,378,20,131.9,2.87
England,Australia,2019-09-12,TEST,The Oval,won,135 runs,lost,1st,623,20,182.4,3.42
Australia,England,2019-09-12,TEST,The Oval,lost,135 runs,won,2nd,488,20,145.5,3.35
India,South Africa,2019-10-02,TEST,Visakhapatnam,won,203 runs,won,1st,825,,203,4.06
South Africa,India,2019-10-02,TEST,Visakhapatnam,lost,203 runs,lost,2nd,622,20,194.7,3.19
Bangladesh,India,2019-11-14,TEST,Indore,lost,inns & 130 runs,won,1st,363,20,127.5,2.85
England,New Zealand,2019-11-21,TEST,Mount Maunganui,lost,inns & 65 runs,won,1st,550,20,220.2,2.5
Pakistan,Australia,2019-11-21,TEST,Brisbane,lost,inns & 5 runs,won,1st,575,20,170.4,3.37
Bangladesh,India,2019-11-22,TEST,Eden Gardens,lost,inns & 46 runs,won,1st,301,20,71.4,4.22
West Indies,Afghanistan,2019-11-27,TEST,Lucknow,won,9 wickets,won,2nd,310,11,89.5,3.46
Afghanistan,West Indies,2019-11-27,TEST,Lucknow,lost,9 wickets,lost,1st,307,20,111.4,2.76
New Zealand,England,2019-11-29,TEST,Hamilton,draw,-,lost,1st,616,12,204.1,3.02
Australia,New Zealand,2019-12-12,TEST,Perth,won,296 runs,won,1st,633,,215.3,2.94
New Zealand,Australia,2019-12-12,TEST,Perth,lost,296 runs,lost,2nd,337,20,120.5,2.8
Pakistan,Sri Lanka,2019-12-19,TEST,Karachi,won,263 runs,won,1st,746,,190.3,3.92
Sri Lanka,Pakistan,2019-12-19,TEST,Karachi,lost,263 runs,lost,2nd,483,20,148,3.26
Australia,New Zealand,2019-12-26,TEST,Melbourne,won,247 runs,lost,1st,635,,209.3,3.03
New Zealand,Australia,2019-12-26,TEST,Melbourne,lost,247 runs,won,2nd,388,20,125.5,3.09
South Africa,England,2019-12-26,TEST,Centurion,won,107 runs,lost,1st,556,20,145.7,3.82
England,South Africa,2019-12-26,TEST,Centurion,lost,107 runs,won,2nd,449,20,146.2,3.07
Australia,New Zealand,2020-01-03,TEST,Sydney,won,279 runs,won,1st,671,,202.1,3.32
New Zealand,Australia,2020-01-03,TEST,Sydney,lost,279 runs,lost,2nd,392,20,142.9,2.74
England,South Africa,2020-01-03,TEST,Cape Town,won,189 runs,won,1st,660,,202.5,3.26
South Africa,England,2020-01-03,TEST,Cape Town,lost,189 runs,lost,2nd,471,20,226.4,2.08
Sri Lanka,Zimbabwe,2020-01-19,TEST,Harare,won,10 wickets,lost,2nd,529,,179.2,2.95
Zimbabwe,Sri Lanka,2020-01-19,TEST,Harare,lost,10 wickets,won,1st,528,20,240,2.2
England,South Africa,2020-01-24,TEST,Johannesburg,won,191 runs,won,1st,648,20,159.5,4.06
South Africa,England,2020-01-24,TEST,Johannesburg,lost,191 runs,lost,2nd,457,20,145.4,3.14
Sri Lanka,Zimbabwe,2020-01-27,TEST,Harare,draw,-,lost,2nd,497,13,206.5,2.41
Zimbabwe,Sri Lanka,2020-01-27,TEST,Harare,draw,-,won,1st,653,,190.3,3.43
Bangladesh,Pakistan,2020-02-07,TEST,Rawalpindi,lost,inns & 44 runs,lost,1st,401,20,144.7,2.77
New Zealand,India,2020-02-21,TEST,Wellington,won,10 wickets,won,2nd,,,101.6,
India,New Zealand,2020-02-21,TEST,Wellington,lost,10 wickets,lost,1st,356,20,149.1,2.39
Zimbabwe,Bangladesh,2020-02-22,TEST,Mirpur,lost,inns & 106 runs,won,1st,454,20,163.6,2.78
New Zealand,India,2020-02-29,TEST,Christchurch,won,7 wickets,won,2nd,367,13,109.1,3.36
India,New Zealand,2020-02-29,TEST,Christchurch,lost,7 wickets,lost,1st,366,20,109,3.36
West Indies,England,2020-07-08,TEST,Southampton,won,4 wickets,lost,2nd,518,16,166.2,3.12
England,West Indies,2020-07-08,TEST,Southampton,lost,4 wickets,won,1st,517,20,178.5,2.9
England,West Indies,2020-07-16,TEST,Manchester,won,113 runs,lost,1st,598,,181,3.3
West Indies,England,2020-07-16,TEST,Manchester,lost,113 runs,won,2nd,485,20,169.1,2.87
England,West Indies,2020-07-24,TEST,Manchester,won,269 runs,lost,1st,595,,169.5,3.51
West Indies,England,2020-07-24,TEST,Manchester,lost,269 runs,won,2nd,326,20,102.1,3.19
England,Pakistan,2020-08-05,TEST,Manchester,won,3 wickets,lost,2nd,496,17,152.4,3.25
Pakistan,England,2020-08-05,TEST,Manchester,lost,3 wickets,won,1st,495,20,155.7,3.18
Australia,India,2020-12-17,TEST,Adelaide,won,8 wickets,lost,2nd,284,12,93.1,3.05
India,Australia,2020-12-17,TEST,Adelaide,lost,8 wickets,won,1st,280,20,114.3,2.45
England,Ireland,2019-07-24,TEST,Lords,won,143 runs,won,1st,388,20,100.9,3.85
New Zealand,Pakistan,2020-12-26,TEST,Mount Maunganui,won,101 runs,lost,1st,611,,200.3,3.05
Pakistan,New Zealand,2020-12-26,TEST,Mount Maunganui,lost,101 runs,won,2nd,510,20,225.5,2.26
India,Australia,2020-12-26,TEST,Melbourne,won,8 wickets,lost,2nd,396,12,130.6,3.03
Australia,India,2020-12-26,TEST,Melbourne,lost,8 wickets,won,1st,395,20,175.4,2.25
Sri Lanka,South Africa,2020-12-26,TEST,Centurion,lost,inns & 45 runs,won,1st,576,20,142.1,4.05
Pakistan,New Zealand,2021-01-03,TEST,Christchurch,lost,inns & 176 runs,lost,1st,483,20,164.9,2.93
South Africa,Sri Lanka,2021-01-03,TEST,Johannesburg,won,10 wickets,lost,2nd,369,10,88.6,4.16
Sri Lanka,South Africa,2021-01-03,TEST,Johannesburg,lost,10 wickets,won,1st,368,20,96.8,3.8
Australia,India,2021-01-07,TEST,Sydney,draw,-,won,1st,650,,192.4,3.38
India,Australia,2021-01-07,TEST,Sydney,draw,-,lost,2nd,578,15,231.4,2.5
England,Sri Lanka,2021-01-14,TEST,Galle,won,7 wickets,lost,2nd,497,13,141.3,3.52
Sri Lanka,England,2021-01-14,TEST,Galle,lost,7 wickets,won,1st,494,20,182.6,2.71
India,Australia,2021-01-15,TEST,Brisbane,won,3 wickets,lost,2nd,665,17,208.4,3.19
Australia,India,2021-01-15,TEST,Brisbane,lost,3 wickets,won,1st,663,20,190.7,3.48
England,Sri Lanka,2021-01-22,TEST,Galle,won,6 wickets,lost,2nd,508,14,159.4,3.19
Sri Lanka,England,2021-01-22,TEST,Galle,lost,6 wickets,won,1st,507,20,174.8,2.9
Pakistan,South Africa,2021-01-26,TEST,Karachi,won,7 wickets,lost,2nd,468,13,141.7,3.3
South Africa,Pakistan,2021-01-26,TEST,Karachi,lost,7 wickets,won,1st,465,20,169.5,2.74
West Indies,Bangladesh,2021-02-03,TEST,Chattogram,won,3 wickets,lost,2nd,654,17,223.4,2.93
Bangladesh,West Indies,2021-02-03,TEST,Chattogram,lost,3 wickets,won,1st,653,,217.7,3
Pakistan,South Africa,2021-02-04,TEST,Rawalpindi,won,95 runs,won,1st,570,20,216.3,2.64
South Africa,Pakistan,2021-02-04,TEST,Rawalpindi,lost,95 runs,lost,2nd,475,20,156.8,3.03
England,India,2021-02-05,TEST,Chennai,won,227 runs,won,1st,756,20,236.4,3.2
India,England,2021-02-05,TEST,Chennai,lost,227 runs,lost,2nd,529,20,153.6,3.44
West Indies,Bangladesh,2021-02-11,TEST,Mirpur,won,17 runs,won,1st,526,20,194.7,2.7
Bangladesh,West Indies,2021-02-11,TEST,Mirpur,lost,17 runs,lost,2nd,509,20,157.8,3.23
India,England,2021-02-13,TEST,Chennai,won,317 runs,won,1st,615,20,181,3.4
England,India,2021-02-13,TEST,Chennai,lost,317 runs,lost,2nd,298,20,113.7,2.62
India,England,2021-02-24,TEST,Ahmedabad,won,10 wickets,lost,2nd,194,10,60.6,3.2
England,India,2021-02-24,TEST,Ahmedabad,lost,10 wickets,won,1st,193,20,78.8,2.45
Zimbabwe,Afghanistan,2021-03-02,TEST,Abu Dhabi,won,10 wickets,lost,2nd,267,10,75.2,3.55
Afghanistan,Zimbabwe,2021-03-02,TEST,Abu Dhabi,lost,10 wickets,won,1st,266,20,92.3,2.88
England,India,2021-03-04,TEST,Ahmedabad,lost,inns & 25 runs,won,1st,340,20,130,2.62
Sri Lanka,West Indies,2021-03-21,TEST,North Sound,draw,-,lost,1st,645,20,218.9,2.95
West Indies,Sri Lanka,2021-03-21,TEST,North Sound,draw,-,won,2nd,507,14,203,2.5
Sri Lanka,West Indies,2021-03-29,TEST,North Sound,draw,-,won,2nd,451,12,186,2.42
West Indies,Sri Lanka,2021-03-29,TEST,North Sound,draw,-,lost,1st,634,,183.5,3.46
Bangladesh,Sri Lanka,2021-04-21,TEST,Pallekele,draw,-,won,1st,641,,206,3.11
Sri Lanka,Bangladesh,2021-04-29,TEST,Pallekele,won,209 runs,won,1st,687,,201.4,3.41
Bangladesh,Sri Lanka,2021-04-29,TEST,Pallekele,lost,209 runs,lost,2nd,478,20,154,3.1
Zimbabwe,Pakistan,2021-04-29,TEST,Harare,lost,inns & 116 runs,won,1st,310,20,105.3,2.94
New Zealand,England,2021-06-10,TEST,Birmingham,won,8 wickets,lost,2nd,429,12,129.6,3.31
England,New Zealand,2021-06-10,TEST,Birmingham,lost,8 wickets,won,1st,425,20,142.1,2.99
West Indies,South Africa,2021-06-10,TEST,Gros Islet,lost,inns & 63 runs,won,1st,259,20,104.5,2.48
New Zealand,India,2021-06-18,TEST,Southampton,won,8 wickets,won,2nd,389,12,144.7,2.69
India,New Zealand,2021-06-18,TEST,Southampton,lost,8 wickets,lost,1st,387,20,165.1,2.34
South Africa,West Indies,2021-06-18,TEST,Gros Islet,won,158 runs,lost,1st,472,20,165.4,2.85
West Indies,South Africa,2021-06-18,TEST,Gros Islet,lost,158 runs,won,2nd,314,20,112.3,2.8
Bangladesh,Zimbabwe,2021-07-07,TEST,Harare,won,220 runs,won,1st,752,,193.4,3.89
Zimbabwe,Bangladesh,2021-07-07,TEST,Harare,lost,220 runs,lost,2nd,532,20,205.9,2.58
West Indies,Pakistan,2021-08-12,TEST,Kingston,won,1 wickets,won,2nd,421,19,145.9,2.89
Pakistan,West Indies,2021-08-12,TEST,Kingston,lost,1 wickets,lost,1st,420,20,153.7,2.73
Pakistan,West Indies,2021-08-20,TEST,Kingston,won,109 runs,lost,1st,478,,137.2,3.48
West Indies,Pakistan,2021-08-20,TEST,Kingston,lost,109 runs,won,2nd,369,20,134.5,2.74
India,England,2021-08-25,TEST,Leeds,lost,inns & 76 runs,won,1st,356,20,139.7,2.55
India,England,2021-09-02,TEST,The Oval,won,157 runs,lost,1st,657,20,209.5,3.14
England,India,2021-09-02,TEST,The Oval,lost,157 runs,won,2nd,500,20,176.2,2.84
Sri Lanka,West Indies,2021-11-21,TEST,Galle,won,187 runs,won,1st,577,,174,3.32
West Indies,Sri Lanka,2021-11-21,TEST,Galle,lost,187 runs,lost,2nd,390,20,164.5,2.37
India,New Zealand,2021-11-25,TEST,Kanpur,draw,-,won,1st,579,,192.1,3.01
New Zealand,India,2021-11-25,TEST,Kanpur,draw,-,lost,2nd,461,19,240.3,1.92
Pakistan,Bangladesh,2021-11-26,TEST,Chattogram,won,8 wickets,lost,2nd,489,12,173.7,2.82
Bangladesh,Pakistan,2021-11-26,TEST,Chattogram,lost,8 wickets,won,1st,487,20,170.6,2.85
Sri Lanka,West Indies,2021-11-29,TEST,Galle,won,164 runs,won,1st,549,,182.7,3
West Indies,Sri Lanka,2021-11-29,TEST,Galle,lost,164 runs,lost,2nd,385,20,160.3,2.4
England,New Zealand,2021-06-02,TEST,Lords,draw,-,lost,2nd,445,13,171.1,2.6
India,New Zealand,2021-12-03,TEST,Wankhede,won,372 runs,won,1st,601,,179.5,3.35
New Zealand,India,2021-12-03,TEST,Wankhede,lost,372 runs,lost,2nd,229,20,84.4,2.71
Australia,England,2021-12-08,TEST,Brisbane,won,9 wickets,lost,2nd,445,11,109.4,4.07
England,Australia,2021-12-08,TEST,Brisbane,lost,9 wickets,won,1st,444,20,153.1,2.9
Australia,England,2021-12-16,TEST,Adelaide,won,275 runs,won,1st,703,,211.4,3.33
England,Australia,2021-12-16,TEST,Adelaide,lost,275 runs,lost,2nd,428,20,197.2,2.17
England,Australia,2021-12-26,TEST,Melbourne,lost,inns & 14 runs,lost,1st,253,20,92.5,2.74
India,South Africa,2021-12-26,TEST,Centurion,won,113 runs,won,1st,501,20,155.6,3.22
South Africa,India,2021-12-26,TEST,Centurion,lost,113 runs,lost,2nd,388,20,130.3,2.98
Bangladesh,New Zealand,2022-01-01,TEST,Mount Maunganui,won,8 wickets,won,2nd,500,12,192.7,2.59
New Zealand,Bangladesh,2022-01-01,TEST,Mount Maunganui,lost,8 wickets,lost,1st,497,20,181.5,2.74
South Africa,India,2022-01-03,TEST,Johannesburg,won,7 wickets,lost,2nd,472,13,146.8,3.22
India,South Africa,2022-01-03,TEST,Johannesburg,lost,7 wickets,won,1st,468,20,123.2,3.8
Australia,England,2022-01-05,TEST,Sydney,draw,-,won,1st,681,,202.5,3.36
England,Australia,2022-01-05,TEST,Sydney,draw,-,lost,2nd,564,19,181.1,3.11
South Africa,India,2022-01-11,TEST,Cape Town,won,7 wickets,lost,2nd,422,13,139.6,3.02
India,South Africa,2022-01-11,TEST,Cape Town,lost,7 wickets,won,1st,421,20,144.6,2.91
Australia,England,2022-01-14,TEST,Hobart,won,146 runs,lost,1st,458,20,131.7,3.48
England,Australia,2022-01-14,TEST,Hobart,lost,146 runs,won,2nd,312,20,85.9,3.63
South Africa,New Zealand,2022-02-17,TEST,Christchurch,lost,inns & 276 runs,lost,1st,206,20,90.6,2.27
South Africa,New Zealand,2022-02-25,TEST,Christchurch,won,198 runs,won,1st,718,,233,3.08
New Zealand,South Africa,2022-02-25,TEST,Christchurch,lost,198 runs,lost,2nd,520,20,173.5,3
Pakistan,Australia,2022-03-04,TEST,Rawalpindi,draw,-,won,1st,728,,239,3.05
England,West Indies,2022-03-08,TEST,North Sound,draw,-,won,1st,660,,188.5,3.5
West Indies,England,2022-03-08,TEST,North Sound,draw,-,lost,2nd,522,14,227.4,2.3
Australia,Pakistan,2022-03-12,TEST,Karachi,draw,-,won,1st,653,,211.3,3.09
Pakistan,Australia,2022-03-12,TEST,Karachi,draw,-,lost,2nd,591,17,224.4,2.63
India,Sri Lanka,2022-03-12,TEST,Bengaluru,won,238 runs,won,1st,555,,127.6,4.35
Sri Lanka,India,2022-03-12,TEST,Bengaluru,lost,238 runs,lost,2nd,317,20,94.8,3.34
England,West Indies,2022-03-16,TEST,Bridgetown,draw,-,won,1st,692,,190,3.64
West Indies,England,2022-03-16,TEST,Bridgetown,draw,-,lost,2nd,546,15,252.5,2.16
Australia,Pakistan,2022-03-21,TEST,Lahore,won,115 runs,won,1st,618,,193.3,3.2
Pakistan,Australia,2022-03-21,TEST,Lahore,lost,115 runs,lost,2nd,503,20,208.5,2.41
South Africa,Bangladesh,2022-03-31,TEST,Durban,won,220 runs,lost,1st,571,20,195,2.93
Bangladesh,South Africa,2022-03-31,TEST,Durban,lost,220 runs,won,2nd,351,20,134.5,2.61
South Africa,Bangladesh,2022-04-08,TEST,Gqeberha,won,332 runs,won,1st,629,,175.7,3.58
Bangladesh,South Africa,2022-04-08,TEST,Gqeberha,lost,332 runs,lost,2nd,297,20,97.5,3.05
